"id_str","user_id_str"
206237172611817474,357182319
206237347807895552,357182319
206238129185767424,18129652
206239617970749441,294647558
206270091283800068,178272836
206277617102499841,41378267
206281588844138496,41378267
206283955232706560,268508951
206704750165626880,41378267
207235443589255169,199452278
207247714969325572,212907607
207317067978903552,357182319
207317108294557696,357182319
207317131094786049,357182319
207318194648653824,41378267
207322245444534273,46305641
208070246354001920,268508951
208103558950817794,330879643
208130272884047872,29119522
208148574746329089,330879643
208909721904750594,199452278
209839437897678848,18129652
210178786220716032,357182319
210183275329753090,199452278
210968241080770561,25033901
210968872076050432,357182319
210989157294678016,199452278
215270020769521664,212907607
215330642563579905,256371548
215331985483247616,357182319
215341756210884611,28314840
215343915035926528,268508951
215617536358752256,256371548
215620100328402944,35996647
215620945795231745,256371548
215622500040716289,268508951
215627073337831426,256371548
215722509339869184,357182319
215722756673777664,25033901
217108327124058112,357182319
217886271274618880,25033901
217887814719782912,268508951
217948181353340928,41378267
218313049663221760,23577749
218313121012514817,18129652
218313121083817984,434130850
218313185600610304,25033901
218314826974371840,423221238
218314873753452544,165978467
218314927314714624,423221238
218315130084143104,165978467
218315578975326208,23577749
218317395348041729,165978467
219580071718027268,268508951
219645728526565377,23577749
220158296840081410,49987859
220337817212026880,212907607
220433320507478016,199452278
220451093493190656,357182319
220451799839154176,25033901
220453694813126657,199452278
220480655027478530,23577749
220485338769002496,423221238
220489477708185600,434130850
220489477783683073,18129652
220660033275428864,199452278
220704435062571008,268508951
220742025954344960,357182319
220742988748431362,199452278
220743565351989249,178272836
220744340052520960,268508951
220758174574194688,357182319
220758188050489345,357182319
220758272439894017,357182319
220761534081675265,199452278
220764015285121025,178272836
220773714839601154,74103078
220795593633697794,268508951
220797937423355906,41378267
220798535661142018,18129652
220848490962632704,64164370
220852887876665346,592216694
220880873132793857,74103078
221039035446075392,23577749
221042641595400192,212907607
221402577672208384,357182319
221402591270146049,357182319
221402612321366016,357182319
221410263524585472,199452278
221411042553626625,268508951
221431848058888195,212907607
221476068282994688,378332141
221476433367793664,378332141
221536367950315520,236210718
221633316384813056,579792548
221883422266761216,330879643
221887399347765248,212907607
221891594255745024,514147221
222111190967521280,23577749
222111769164910595,352308095
222112552937721856,23577749
222112678259335168,199452278
222161491745443842,23577749
222164858165141506,74103078
222180354742697984,212907607
222183565209776128,212907607
222190568049094659,357182319
222190918307024897,28314840
222209702686244864,199452278
222212719942713344,18129652
222228901584322560,212907607
222238655580868609,212907607
222249839814123520,122158956
222265759945072640,41378267
222266100887457792,41378267
222275418324078592,212907607
222288338508451840,199452278
222302164008173568,592216694
222314880890449920,74103078
222319768496119809,41378267
222320399646605313,41378267
222397767484575745,199452278
222400999845928961,23577749
222455507464634369,210668648
222457300911267840,212907607
222461381339906048,28314840
222463471445479425,37582505
222464040566403074,224127297
222464376609841152,18129652
222464633729056769,37582505
222469217784561665,23577749
222470986447065088,212907607
222472792237551616,23577749
222472890677862401,18129652
222473139546886145,23577749
222473539775766531,23577749
222473792008626177,268508951
222474126907015168,212907607
222474192245899264,434130850
222474474094739456,592216694
222474725551648768,268508951
222475093836709890,23577749
222475353258606592,212907607
222475454890782720,78707887
222475739394605056,23577749
222476519635820544,23577749
222477193501093890,268508951
222477695571869698,212907607
222477954972782592,23577749
222477969564778496,268508951
222478356875194368,212907607
222478365205078016,268508951
222478580133806081,18129652
222479659051384832,268508951
222479989017280512,268508951
222480244622372864,23577749
222480363711234049,212907607
222480413841563650,268508951
222480519445753857,23577749
222480754779762689,212907607
222481090386993157,212907607
222481429576167424,23577749
222481683767758850,23577749
222482128762454016,199452278
222482161150865409,268508951
222482897670647808,268508951
222483355428601856,23577749
222483738100117504,199452278
222483863925035010,23577749
222484459100975107,212907607
222485377334775810,23577749
222485554296668160,119219640
222485555315884032,212907607
222486056925282306,212907607
222486152358268928,181344495
222486438044905472,212907607
222486453031149571,23577749
222486493988524032,268508951
222487186484899842,23577749
222487498197176321,212907607
222487568288186368,268508951
222487915220045826,199452278
222488607485722625,212907607
222489151583432705,23577749
222489388934897664,268508951
222489800895238144,212907607
222490675806093312,268508951
222490859592097797,23577749
222490970552401920,212907607
222491306784587777,268508951
222491365571969024,212907607
222491978749837312,23577749
222492280429355008,23577749
222493138831417344,23577749
222493454704455680,23577749
